iter	RMSE
0	0.1602029884
1	0.1503219794
2	0.1415992129
3	0.1341895793
4	0.1278718884
5	0.1217623836
6	0.1171160464
7	0.1126073669
8	0.1085505817
9	0.1052985873
10	0.1009437584
11	0.09702590998
12	0.09374891864
13	0.08977807297
14	0.08704153203
15	0.0845467057
16	0.0822262003
17	0.07997313139
18	0.0778059315
19	0.07628559167
20	0.07504809782
21	0.07355152195
22	0.07245150875
23	0.07152423432
24	0.07034223549
25	0.06956068278
26	0.06884975571
27	0.06808030169
28	0.06700996122
29	0.06620365293
30	0.06559370026
31	0.06522089497
32	0.06468995797
33	0.06394015827
34	0.0632829835
35	0.06275816654
36	0.0624736179
37	0.0622997315
38	0.06206962016
39	0.0618598218
40	0.06153047442
41	0.06137168337
42	0.06106552251
43	0.06095413155
44	0.06081981268
45	0.06055986541
46	0.06042566905
47	0.06017393949
48	0.06007173742
49	0.05991644066
50	0.05935071637
51	0.05904568253
52	0.05890589134
53	0.05883413841
54	0.05862006735
55	0.05841325903
56	0.05797621129
57	0.05786368875
58	0.0577813152
59	0.05759149051
60	0.05743593863
61	0.05728448794
62	0.05723676491
63	0.0571181925
64	0.05671702899
65	0.05645389577
66	0.05637304853
67	0.0559883882
68	0.05582426308
69	0.05556835953
70	0.05543680587
71	0.05531670997
72	0.05525044993
73	0.05510738123
74	0.05504142357
75	0.05481742161
76	0.05452749147
77	0.05441797391
78	0.05419280559
79	0.05400895718
80	0.05393733129
81	0.05388430723
82	0.05372734633
83	0.05364680121
84	0.05340230769
85	0.05315218527
86	0.0530362334
87	0.0530362327
88	0.05299918313
89	0.0529278064
90	0.05286277078
91	0.05276601386
92	0.05260458581
93	0.05253963868
94	0.05248569885
95	0.05245702635
96	0.0521824743
97	0.0521169915
98	0.0520718253
99	0.0520268982
100	0.05195834421
101	0.0517567585
102	0.0515644324
103	0.05147671757
104	0.05141609543
105	0.05141488462
106	0.05137449289
107	0.0512766201
108	0.05117565214
109	0.05112869105
110	0.05108284384
111	0.05104453031
112	0.05101359025
113	0.05082598775
114	0.05075020296
115	0.05072172104
116	0.05066666599
117	0.05062409716
118	0.05061678699
119	0.05054651245
120	0.05051542356
121	0.05023147433
122	0.05022480867
123	0.05020754042
124	0.05009996884
125	0.05004458909
126	0.05002073263
127	0.04993098999
128	0.0498739892
129	0.04984947237
130	0.04978333451
131	0.04978160209
132	0.04973911512
133	0.0497091652
134	0.04966711504
135	0.04964458767
136	0.04960915186
137	0.0495533185
138	0.04950661259
139	0.04946944377
140	0.0494563526
141	0.04940043612
142	0.04933502062
143	0.04932182874
144	0.04925685196
145	0.04919653363
146	0.04917423587
147	0.04901259571
148	0.04900436548
149	0.04893125846
150	0.04887298259
151	0.04884278999
152	0.04864223246
153	0.04860833959
154	0.04856243789
155	0.0485210577
156	0.0483682133
157	0.04836455126
158	0.04825636215
159	0.04816697798
160	0.04814387504
161	0.04810842259
162	0.04804100555
163	0.04798256678
164	0.04795348035
165	0.04787953338
166	0.04787884537
167	0.04786914071
168	0.04782574974
169	0.04780238472
170	0.04778856078
171	0.0477723449
172	0.04776463541
173	0.04775181827
174	0.04770308528
175	0.04760466461
176	0.0474385441
177	0.04741315428
178	0.0473937377
179	0.04737078101
180	0.04727848315
181	0.04721910468
182	0.04720744537
183	0.0471913797
184	0.04713743209
185	0.04710389347
186	0.04703942157
187	0.04702255416
188	0.04699390289
189	0.04698207512
190	0.04696067347
191	0.04695152548
192	0.04690502303
193	0.04683289513
194	0.04678814795
195	0.04678655012
196	0.0467631512
197	0.04672672396
198	0.04671872007
199	0.04667796974
200	0.04664767765
201	0.04663045473
202	0.04662242257
203	0.04657577577
204	0.04654874325
205	0.04640596111
206	0.04636223978
207	0.04631648037
208	0.04628225622
209	0.04624593323
210	0.04623023649
211	0.04619902465
212	0.04616832594
213	0.04614772043
214	0.04609421988
215	0.04608100605
216	0.04607935844
217	0.04604748331
218	0.04603637296
219	0.04599495182
220	0.04587414175
221	0.04579837684
222	0.04578160997
223	0.04574664296
224	0.04574374049
225	0.04572750092
226	0.04569428962
227	0.04566964335
228	0.04564940087
229	0.04562659302
230	0.04555367036
231	0.04541713556
232	0.04537991156
233	0.04536444378
234	0.04535171278
235	0.04532595885
236	0.04524975197
237	0.04524806772
238	0.04522681872
239	0.04518300445
240	0.04503979078
241	0.04496134929
242	0.04493759735
243	0.0449263029
244	0.04490465054
245	0.04487755658
246	0.04483097955
247	0.04475728007
248	0.04471789599
249	0.04471592308
250	0.04468681416
251	0.04466685873
252	0.04465004515
253	0.04449790376
254	0.04448097803
255	0.04446119387
256	0.04445315707
257	0.04442512363
258	0.04431541634
259	0.04429252262
260	0.04427303622
261	0.04426066294
262	0.04421819425
263	0.04420560841
264	0.04411171976
265	0.04409280619
266	0.04403808795
267	0.04401818564
268	0.04399367209
269	0.04394679273
270	0.04392103099
271	0.04388811906
272	0.04385996832
273	0.04384022653
274	0.04380830591
275	0.04376867609
276	0.04370398324
277	0.04367528092
278	0.04363048477
279	0.04359207954
280	0.04357945925
281	0.04356644328
282	0.04355496186
283	0.04352973471
284	0.04350818646
285	0.04348758767
286	0.0434626623
287	0.04344374517
288	0.04342212861
289	0.0434172429
290	0.04336328428
291	0.04322244812
292	0.04313947209
293	0.04313471669
294	0.04312963948
295	0.04307298554
296	0.04306876836
297	0.04303605631
298	0.04300568358
299	0.04295587996
300	0.04287502114
301	0.0427878561
302	0.0427674353
303	0.04275917036
304	0.04268865759
305	0.04263777077
306	0.0425831233
307	0.04256740211
308	0.0425636832
309	0.04254498786
310	0.04253941607
311	0.04252011687
312	0.04250132713
313	0.04248320221
314	0.04246960592
315	0.04246102863
316	0.04243889828
317	0.04242288129
318	0.04239419263
319	0.0423788484
320	0.04237373879
321	0.04234558517
322	0.04233307575
323	0.04232619948
324	0.04229828136
325	0.04228777122
326	0.04227031414
327	0.04226628709
328	0.04226428599
329	0.04224619016
330	0.04221652219
331	0.04220157842
332	0.04219280496
333	0.04212519568
334	0.04210818755
335	0.04210292969
336	0.04207381921
337	0.04202607019
338	0.04199889024
339	0.04197714822
340	0.04196704019
341	0.04193160161
342	0.04190579463
343	0.04189253323
344	0.04188058318
345	0.04186379882
346	0.04183872049
347	0.04180241474
348	0.04177325294
349	0.04172817632
350	0.04169318624
351	0.04168344705
352	0.04167094358
353	0.04166503824
354	0.04163280923
355	0.04161758334
356	0.04160000903
357	0.04158895636
358	0.04156704944
359	0.04156445193
360	0.04155160527
361	0.04152059015
362	0.04147839589
363	0.04146233543
364	0.04143910861
365	0.04142822624
366	0.04142513184
367	0.04140600921
368	0.04138339577
369	0.04136786659
370	0.0413524633
371	0.04133153887
372	0.04130622975
